bathrooms,bedrooms2,date_posted,builder2,project,floor,furnish_status,price2,property_type2,user_type2,prop_id
4,4,20210918.0,,,1,Semi-Furnished,50000.0,Apartment,Owner,domcache_srp_37398751
1,1,20210918.0,,,3,Semi-Furnished,6999.0,Apartment,Owner,domcache_srp_57081665
3,2,20210918.0,,Poojitha Enclave,3,Semi-Furnished,18000.0,Apartment,Owner,domcache_srp_57081119
3,3,20210918.0,,Eternal Ramesh Villa,3,Semi-Furnished,16000.0,Apartment,Owner,domcache_srp_20592479
2,3,20210918.0,,,5,Semi-Furnished,29000.0,Apartment,Owner,domcache_srp_55547377
1,1,20210918.0,,,4,Furnished,12000.0,Apartment,Owner,domcache_srp_57074179
2,2,20210918.0,,,2,Unfurnished,12000.0,Residential House,Owner,domcache_srp_13364343
3,3,20210918.0,,,5,Semi-Furnished,18000.0,Apartment,Owner,domcache_srp_20921424
2,1,20210918.0,,,1,Furnished,8000.0,Residential House,Owner,domcache_srp_56038375
2,2,20210918.0,,,1,Semi-Furnished,13000.0,Builder Floor Apartment,Owner,domcache_srp_56183075
3,3,20210918.0,,,3,Furnished,40000.0,Apartment,Owner,domcache_srp_8639308
3,3,20210918.0,,,2,Semi-Furnished,18000.0,Residential House,Owner,domcache_srp_2151986
3,3,20210918.0,,,Ground,Semi-Furnished,21000.0,Apartment,Owner,domcache_srp_37919401
2,2,20210918.0,,,1,Semi-Furnished,8000.0,Builder Floor Apartment,Owner,domcache_srp_31942199
2,2,20210918.0,,,3,Unfurnished,12500.0,Apartment,Owner,domcache_srp_56048095
2,2,20210918.0,,,1,Unfurnished,15000.0,Residential House,Owner,domcache_srp_57071957
2,2,20210919.0,,,1,Semi-Furnished,16000.0,Apartment,Owner,domcache_srp_39153785
2,2,20210918.0,,,2,Unfurnished,11000.0,Builder Floor Apartment,Owner,domcache_srp_56019885
2,2,20210918.0,,,4,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_57070655
2,2,20210918.0,,,1,Semi-Furnished,7000.0,Residential House,Owner,domcache_srp_57070489
2,2,20210918.0,,,1,Unfurnished,11000.0,Residential House,Owner,domcache_srp_57079805
2,2,20210918.0,,,2,Unfurnished,14000.0,Apartment,Owner,domcache_srp_57077685
2,2,20210918.0,,,1,Unfurnished,8000.0,Residential House,Owner,domcache_srp_49721440
2,2,20210918.0,,,1,Unfurnished,15000.0,Apartment,Owner,domcache_srp_57077163
4,4,20210918.0,,,2,Semi-Furnished,44333.0,Apartment,Owner,domcache_srp_57084505
3,3,20210918.0,,,1,Furnished,12000.0,Apartment,Owner,domcache_srp_57084365
2,2,20210918.0,Janapriya Engineers Syndicate,Janapriya West City,,Semi-Furnished,11000.0,Residential House,Owner,domcache_srp_57072853
3,3,20210918.0,,,1,Unfurnished,16000.0,Apartment,Owner,domcache_srp_57072677
2,3,20210918.0,,,1,Unfurnished,35000.0,Apartment,Owner,domcache_srp_57072033
3,3,20210918.0,,,4,Semi-Furnished,28000.0,Apartment,Owner,domcache_srp_57071291
2,2,20210918.0,,,2,Unfurnished,13000.0,Apartment,Owner,domcache_srp_57082173
2,2,20210918.0,,,Ground,Semi-Furnished,15000.0,Residential House,Owner,domcache_srp_57081455
3,3,20210918.0,,,1,Unfurnished,18000.0,Residential House,Owner,domcache_srp_57080371
2,3,20210918.0,,,10,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_45402875
3,3,20210918.0,,,4,Unfurnished,17000.0,Apartment,Owner,domcache_srp_57073403
2,2,20210918.0,,,1,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_57082963
3,3,20210919.0,,,2,Unfurnished,15000.0,Apartment,Owner,domcache_srp_49507786
2,2,20210919.0,,,1,Semi-Furnished,16000.0,Apartment,Owner,domcache_srp_55203505
2,3,20210919.0,,,1,Semi-Furnished,45000.0,Apartment,Owner,domcache_srp_55203069
3,3,20210918.0,,,,Unfurnished,15000.0,Residential House,Owner,domcache_srp_57083699
2,2,20210918.0,,,1,Semi-Furnished,9000.0,Apartment,Owner,domcache_srp_57073467
2,1,20210919.0,,,3,Unfurnished,15000.0,Apartment,Owner,domcache_srp_57086149
3,3,20210919.0,,,,Semi-Furnished,30000.0,Villa,Owner,domcache_srp_19853956
2,2,20210919.0,,,1,Semi-Furnished,9500.0,Apartment,Owner,domcache_srp_57085887
3,3,20210918.0,,,7,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_57085699
1,1,20210918.0,,,,Unfurnished,5000.0,Residential House,Owner,domcache_srp_57069731
2,2,20210918.0,,,2,Semi-Furnished,12000.0,Apartment,Owner,domcache_srp_57069513
2,2,20210919.0,,,4,Unfurnished,18500.0,Apartment,Owner,domcache_srp_48386649
2,3,20210919.0,,,1,Unfurnished,15500.0,Residential House,Owner,domcache_srp_56069911
3,3,20210919.0,,,1,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_57088127
1,1,20210919.0,,,1,Unfurnished,7000.0,Apartment,Owner,domcache_srp_57087631
2,3,20210919.0,,,5,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_57087423
1,1,20210919.0,,,4,Unfurnished,8000.0,Apartment,Owner,domcache_srp_57088791
,2,20210919.0,,,2,Semi-Furnished,13000.0,Residential House,Owner,domcache_srp_57086725
1,1,20210919.0,,,2,Semi-Furnished,10000.0,Apartment,Owner,domcache_srp_57089141
3,2,20210919.0,,,1,Unfurnished,9000.0,Residential House,Owner,domcache_srp_46155857
1,1,20210919.0,,,1,Semi-Furnished,9500.0,Residential House,Owner,domcache_srp_57086735
2,1,20210919.0,,,,Unfurnished,6000.0,Residential House,Owner,domcache_srp_57070859
2,2,20210919.0,,,1,Furnished,18000.0,Apartment,Owner,domcache_srp_47432467
2,2,20210919.0,,,3,Unfurnished,8000.0,Apartment,Owner,domcache_srp_57089473
3,4,20210919.0,,,Ground,Semi-Furnished,20000.0,Residential House,Owner,domcache_srp_57091155
2,2,20210919.0,,,2,Semi-Furnished,26000.0,Apartment,Owner,domcache_srp_57091443
1,1,20210919.0,,,1,Unfurnished,6000.0,Residential House,Owner,domcache_srp_57091457
2,2,20210919.0,,,1,Unfurnished,12000.0,Residential House,Owner,domcache_srp_57091381
1,1,20210919.0,,,2,Unfurnished,6200.0,Builder Floor Apartment,Owner,domcache_srp_57090699
2,2,20210913.0,,,2,Unfurnished,13000.0,Apartment,Owner,domcache_srp_55949247
2,2,20210913.0,,,3,Semi-Furnished,11000.0,Apartment,Owner,domcache_srp_26716379
2,3,20210913.0,,,5,Furnished,35000.0,Apartment,Owner,domcache_srp_33057187
4,4,20210916.0,,,3,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_12341801
2,2,20210916.0,,,1,Unfurnished,11000.0,Apartment,Owner,domcache_srp_57049707
2,3,20210913.0,,Vishnu Classic,Ground,Furnished,25000.0,Apartment,Owner,domcache_srp_56990899
3,3,20210916.0,,,5,Furnished,25000.0,Apartment,Owner,domcache_srp_54537625
2,2,20210913.0,,,3,Semi-Furnished,14000.0,Apartment,Owner,domcache_srp_56993503
2,2,20210913.0,,,1,Furnished,14000.0,Apartment,Owner,domcache_srp_56994689
2,2,20210917.0,,,1,Unfurnished,13000.0,Apartment,Owner,domcache_srp_57068505
2,2,20210913.0,,,3,Semi-Furnished,12000.0,Apartment,Owner,domcache_srp_56992991
2,2,20210913.0,,,,Semi-Furnished,14000.0,Residential House,Owner,domcache_srp_56318331
2,2,20210914.0,,,1,Unfurnished,7000.0,Apartment,Owner,domcache_srp_14131327
1,1,20210913.0,,,2,Unfurnished,7000.0,Apartment,Owner,domcache_srp_56996017
3,3,20210917.0,,,2,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_57068873
2,2,20210914.0,,,,Unfurnished,11000.0,Residential House,Owner,domcache_srp_57014309
2,2,20210915.0,,,3,Semi-Furnished,16000.0,Apartment,Owner,domcache_srp_57014313
2,2,20210916.0,,,3,Furnished,24000.0,Apartment,Owner,domcache_srp_48998539
2,2,20210916.0,,,1,Unfurnished,14000.0,Apartment,Owner,domcache_srp_57025293
2,2,20210916.0,,,4,Semi-Furnished,11000.0,Apartment,Owner,domcache_srp_57040315
2,2,20210916.0,,Rajrishi Apartment,2,Unfurnished,20000.0,Apartment,Owner,domcache_srp_57015447
2,2,20210915.0,,,1,Semi-Furnished,12000.0,Builder Floor Apartment,Owner,domcache_srp_56682635
2,2,20210915.0,,,1,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_56683179
2,3,20210915.0,,,5,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_56682383
3,3,20210915.0,,,5,Furnished,28000.0,Apartment,Owner,domcache_srp_57024491
2,1,20210915.0,,,,Semi-Furnished,7000.0,Residential House,Owner,domcache_srp_56998975
2,2,20210917.0,,,1,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_13523317
2,2,20210917.0,,,1,Semi-Furnished,14000.0,Residential House,Owner,domcache_srp_31925509
3,3,20210915.0,,,4,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_15618249
2,2,20210916.0,,,4,Furnished,15000.0,Apartment,Owner,domcache_srp_16413851
4,4,20210915.0,,,9,Unfurnished,25000.0,Apartment,Owner,domcache_srp_2017726
3,3,20210915.0,,,1,Furnished,11000.0,Residential House,Owner,domcache_srp_3711639
2,2,20210915.0,,,4,Semi-Furnished,19000.0,Apartment,Owner,domcache_srp_54822359
3,3,20210915.0,,,2,Semi-Furnished,18000.0,Residential House,Owner,domcache_srp_57015787
2,2,20210917.0,,,1,Unfurnished,7000.0,Residential House,Owner,domcache_srp_57061271
1,1,20210917.0,,,3,Furnished,6000.0,Penthouse,Owner,domcache_srp_57061309
2,2,20210916.0,,,5,Furnished,30000.0,Apartment,Owner,domcache_srp_31697991
3,3,20210913.0,,,,Semi-Furnished,17000.0,Villa,Owner,domcache_srp_56981525
2,3,20210914.0,,,1,Unfurnished,14000.0,Apartment,Owner,domcache_srp_56073131
2,2,20210916.0,,,Ground,Semi-Furnished,19000.0,Residential House,Owner,domcache_srp_57026467
1,1,20210914.0,,,,Semi-Furnished,12000.0,Residential House,Owner,domcache_srp_57001173
3,2,20210915.0,,,Ground,Unfurnished,10000.0,Residential House,Owner,domcache_srp_57015797
1,1,20210915.0,,,Ground,Unfurnished,7500.0,Residential House,Owner,domcache_srp_49705818
2,3,20210914.0,,,Ground,Semi-Furnished,28000.0,Apartment,Owner,domcache_srp_55981489
1,1,20210915.0,,,Ground,Unfurnished,5000.0,Residential House,Owner,domcache_srp_53163949
2,3,20210915.0,,,Ground,Unfurnished,16000.0,Apartment,Owner,domcache_srp_57017081
3,3,20210913.0,,,1,Furnished,25000.0,Apartment,Owner,domcache_srp_20750414
2,2,20210916.0,,,1,Unfurnished,12000.0,Residential House,Owner,domcache_srp_57016677
1,1,20210913.0,,,,Unfurnished,5500.0,Residential House,Owner,domcache_srp_56981757
2,2,20210917.0,,,2,Unfurnished,7000.0,Apartment,Owner,domcache_srp_57016597
2,2,20210914.0,,,Ground,Semi-Furnished,14000.0,Apartment,Owner,domcache_srp_55809835
2,2,20210916.0,,,2,Unfurnished,15000.0,Apartment,Owner,domcache_srp_34731385
2,3,20210916.0,,,4,Unfurnished,20000.0,Residential House,Owner,domcache_srp_20738265
3,3,20210914.0,,,5,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_57000071
3,3,20210917.0,,,2,Semi-Furnished,20000.0,Residential House,Owner,domcache_srp_57058751
1,1,20210914.0,,,,Unfurnished,6000.0,Residential House,Owner,domcache_srp_56210603
2,2,20210914.0,,,1,Unfurnished,8000.0,Residential House,Owner,domcache_srp_44231815
2,2,20210915.0,,,2,Unfurnished,8000.0,Apartment,Owner,domcache_srp_57015191
3,3,20210917.0,,,2,Semi-Furnished,35000.0,Apartment,Owner,domcache_srp_57057735
2,2,20210915.0,,,Ground,Unfurnished,7000.0,Residential House,Owner,domcache_srp_57021195
1,1,20210917.0,,,1,Semi-Furnished,6000.0,Apartment,Owner,domcache_srp_57057223
2,2,20210914.0,,,5,Semi-Furnished,13500.0,Apartment,Owner,domcache_srp_56441051
2,2,20210914.0,,,Ground,Semi-Furnished,10500.0,Apartment,Owner,domcache_srp_56998413
3,3,20210917.0,,,2,Unfurnished,14000.0,Apartment,Owner,domcache_srp_57057771
1,1,20210915.0,,,2,Unfurnished,8000.0,Apartment,Owner,domcache_srp_57021849
2,2,20210914.0,,Bijjala Enclave,2,Semi-Furnished,10000.0,Apartment,Owner,domcache_srp_56422189
2,2,20210916.0,,,1,Unfurnished,10000.0,Residential House,Owner,domcache_srp_57038133
4,4,20210915.0,,,3,Unfurnished,80000.0,Apartment,Owner,domcache_srp_57020879
2,2,20210913.0,,,2,Unfurnished,18000.0,Apartment,Owner,domcache_srp_56980807
2,2,20210918.0,,,3,Semi-Furnished,8500.0,Penthouse,Owner,domcache_srp_57019933
2,2,20210915.0,,,4,Semi-Furnished,14000.0,Apartment,Owner,domcache_srp_13620993
2,2,20210915.0,,,1,Semi-Furnished,13000.0,Residential House,Owner,domcache_srp_49358417
3,3,20210915.0,,,Ground,Semi-Furnished,18000.0,Residential House,Owner,domcache_srp_57029779
2,3,20210915.0,,Sri Krishna Patrika,1,Semi-Furnished,33000.0,Apartment,Owner,domcache_srp_57018079
2,2,20210916.0,,MSM Venkata Sai Mythri Enclave,3,Semi-Furnished,16500.0,Apartment,Owner,domcache_srp_57044005
2,2,20210918.0,,,Ground,Semi-Furnished,14000.0,Residential House,Owner,domcache_srp_57064659
2,2,20210913.0,,,2,Semi-Furnished,12000.0,Builder Floor Apartment,Owner,domcache_srp_21379089
2,2,20210915.0,,Krushi Defence Colony,,Unfurnished,9000.0,Residential House,Owner,domcache_srp_57031111
2,2,20210916.0,,,Ground,Semi-Furnished,7000.0,Residential House,Owner,domcache_srp_38350861
3,3,20210914.0,,,4,Furnished,20000.0,Apartment,Owner,domcache_srp_32217539
4,5,20210914.0,,,2,Furnished,18000.0,Residential House,Owner,domcache_srp_33492851
2,2,20210916.0,,,5,Unfurnished,20000.0,Apartment,Owner,domcache_srp_52893237
1,1,20210915.0,,,2,Semi-Furnished,8000.0,Apartment,Owner,domcache_srp_57030911
1,1,20210916.0,,,1,Unfurnished,7000.0,Residential House,Owner,domcache_srp_57045049
2,2,20210914.0,,,Ground,Unfurnished,8000.0,Residential House,Owner,domcache_srp_28048159
2,2,20210914.0,,,2,Unfurnished,18000.0,Apartment,Owner,domcache_srp_57006211
3,3,20210915.0,,,3,Semi-Furnished,33000.0,Apartment,Owner,domcache_srp_41692653
3,3,20210915.0,,,3,Furnished,18000.0,Apartment,Owner,domcache_srp_57031265
1,1,20210915.0,,,3,Unfurnished,9000.0,Penthouse,Owner,domcache_srp_57006077
3,3,20210915.0,,,,Furnished,15000.0,Residential House,Owner,domcache_srp_57031495
2,2,20210918.0,,,,Unfurnished,10000.0,Residential House,Owner,domcache_srp_57005667
1,1,20210916.0,,,Upper Basement,Unfurnished,5000.0,Apartment,Owner,domcache_srp_57046149
3,3,20210914.0,,Vineyard Mist,5,Furnished,22000.0,Apartment,Owner,domcache_srp_57013355
2,2,20210914.0,,,2,Semi-Furnished,14000.0,Apartment,Owner,domcache_srp_56995265
3,3,20210914.0,,,2,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_14482380
1,1,20210914.0,,,,Semi-Furnished,9000.0,Residential House,Owner,domcache_srp_57013915
1,1,20210914.0,,,,Semi-Furnished,9000.0,Residential House,Owner,domcache_srp_57013807
2,2,20210916.0,,,2,Unfurnished,14000.0,Apartment,Owner,domcache_srp_57050357
1,3,20210916.0,,,2,Semi-Furnished,12000.0,Apartment,Owner,domcache_srp_57049179
4,3,20210917.0,,,Ground,Unfurnished,25000.0,Residential House,Owner,domcache_srp_57068425
1,1,20210916.0,,,2,Unfurnished,7500.0,Apartment,Owner,domcache_srp_57049579
2,3,20210916.0,,Hyderabad Central Mall,5,Unfurnished,32000.0,Apartment,Owner,domcache_srp_57049341
3,3,20210916.0,,,4,Semi-Furnished,21000.0,Apartment,Owner,domcache_srp_57048147
2,2,20210917.0,,,,Semi-Furnished,10000.0,Residential House,Owner,domcache_srp_57067411
2,3,20210913.0,,,3,Furnished,15000.0,Apartment,Owner,domcache_srp_39869585
2,2,20210918.0,,,1,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_57067795
3,3,20210917.0,,Siri Enclave Madeenaguda,3,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_57067913
1,1,20210916.0,,,,Unfurnished,7500.0,Residential House,Owner,domcache_srp_57032293
2,2,20210917.0,,,4,Furnished,15000.0,Apartment,Owner,domcache_srp_57066335
2,2,20210917.0,,,Lower Basement,Unfurnished,12500.0,Apartment,Owner,domcache_srp_57066339
2,2,20210913.0,,,2,Furnished,15000.0,Apartment,Owner,domcache_srp_52961313
1,1,20210914.0,,,1,Unfurnished,10000.0,Residential House,Owner,domcache_srp_34090137
3,3,20210913.0,,Vamsi Krishna Apartments,3,Unfurnished,25000.0,Apartment,Owner,domcache_srp_55477751
1,1,20210913.0,,,3,Unfurnished,8000.0,Residential House,Owner,domcache_srp_52000441
2,3,20210915.0,,Krishna Residency Adarsh Nagar,2,Semi-Furnished,35000.0,Apartment,Owner,domcache_srp_57015139
2,3,20210915.0,,,Ground,Semi-Furnished,13000.0,Residential House,Owner,domcache_srp_43214685
1,1,20210915.0,,,Ground,Unfurnished,12000.0,Residential House,Owner,domcache_srp_43729827
1,2,20210917.0,,,3,Semi-Furnished,7500.0,Apartment,Owner,domcache_srp_57051321
3,3,20210913.0,,,1,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_55709799
3,3,20210916.0,,Golden Tulip,3,Furnished,28000.0,Apartment,Owner,domcache_srp_56010169
1,2,20210915.0,,,,Unfurnished,6500.0,Residential House,Owner,domcache_srp_57015165
3,3,20210917.0,,,,Semi-Furnished,21000.0,Apartment,Owner,domcache_srp_9314283
2,3,20210917.0,,,4,Unfurnished,15000.0,Apartment,Owner,domcache_srp_29892677
2,2,20210915.0,,,3,Furnished,15000.0,Apartment,Owner,domcache_srp_52875897
3,3,20210916.0,,,13,Unfurnished,36000.0,Apartment,Owner,domcache_srp_57032861
1,1,20210917.0,,,,Unfurnished,5000.0,Residential House,Owner,domcache_srp_57064103
1,1,20210917.0,,,2,Unfurnished,11000.0,Apartment,Owner,domcache_srp_57065599
2,2,20210913.0,,,2,Unfurnished,17000.0,Builder Floor Apartment,Owner,domcache_srp_51882693
1,1,20210916.0,,,1,Unfurnished,10000.0,Residential House,Owner,domcache_srp_57039463
2,3,20210915.0,,,5,Furnished,12500.0,Apartment,Owner,domcache_srp_49797238
1,1,20210914.0,,,Ground,Furnished,12000.0,Apartment,Owner,domcache_srp_57008081
2,2,20210913.0,,,Ground,Unfurnished,11000.0,Builder Floor Apartment,Owner,domcache_srp_47586047
2,2,20210916.0,,,,Semi-Furnished,25000.0,Residential House,Owner,domcache_srp_56701659
1,1,20210916.0,,,Lower Basement,Unfurnished,5000.0,Residential House,Owner,domcache_srp_57033257
2,2,20210916.0,,,1,Unfurnished,14500.0,Apartment,Owner,domcache_srp_57033285
2,2,20210916.0,,PPR Happy Homes,1,Unfurnished,11000.0,Apartment,Owner,domcache_srp_57033545
2,2,20210917.0,,,1,Semi-Furnished,13000.0,Builder Floor Apartment,Owner,domcache_srp_57033613
2,3,20210916.0,,,2,Furnished,20000.0,Apartment,Owner,domcache_srp_57035967
2,2,20210916.0,,,,Unfurnished,9000.0,Residential House,Owner,domcache_srp_57034625
3,3,20210917.0,,,2,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_57051951
2,2,20210917.0,,,,Furnished,15000.0,Residential House,Owner,domcache_srp_57056101
3,3,20210917.0,,Creative Surya Towers,3,Semi-Furnished,28000.0,Apartment,Owner,domcache_srp_57054733
2,2,20210917.0,,,Ground,Unfurnished,14000.0,Apartment,Owner,domcache_srp_57054301
3,3,20210916.0,,,5,Semi-Furnished,14000.0,Apartment,Owner,domcache_srp_13259195
1,2,20210919.0,,,Ground,Semi-Furnished,12000.0,Residential House,Owner,domcache_srp_57056385
3,3,20210919.0,,,1,Unfurnished,30000.0,Apartment,Owner,domcache_srp_57015505
2,2,20210912.0,,,Ground,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_55486689
1,1,20210912.0,,,2,Unfurnished,6000.0,Residential House,Owner,domcache_srp_54855369
1,2,20210910.0,,,1,Semi-Furnished,5000.0,Apartment,Owner,domcache_srp_56947973
3,3,20210910.0,,,2,Furnished,30000.0,Apartment,Owner,domcache_srp_50032878
2,2,20210907.0,,,,Semi-Furnished,11000.0,Residential House,Owner,domcache_srp_55315661
2,2,20210907.0,,,,Unfurnished,7000.0,Residential House,Owner,domcache_srp_55830755
4,4,20210907.0,,,1,Unfurnished,90000.0,Residential House,Owner,domcache_srp_56210979
4,3,20210908.0,,Radha Regal Rows,,Furnished,28000.0,Villa,Owner,domcache_srp_30551891
2,2,20210906.0,,,2,Semi-Furnished,15000.0,Residential House,Owner,domcache_srp_51501884
2,2,20210908.0,,,1,Unfurnished,11000.0,Residential House,Owner,domcache_srp_55282727
4,4,20210906.0,,,2,Semi-Furnished,30000.0,Residential House,Owner,domcache_srp_9056190
1,1,20210818.0,,,1,Unfurnished,11000.0,Residential House,Owner,domcache_srp_52323181
2,2,20210827.0,,Lakshmi Apartment Bhoiguda,2,Semi-Furnished,12000.0,Apartment,Owner,domcache_srp_56686015
2,2,20210828.0,,,Ground,Unfurnished,14500.0,Builder Floor Apartment,Owner,domcache_srp_56627613
2,2,20210824.0,,,1,Semi-Furnished,12000.0,Apartment,Owner,domcache_srp_56630085
2,2,20210823.0,,,1,Unfurnished,10000.0,Residential House,Owner,domcache_srp_56568631
4,4,20210823.0,,,3,Furnished,45000.0,Builder Floor Apartment,Owner,domcache_srp_56608525
1,1,20210823.0,,,1,Unfurnished,9000.0,Residential House,Owner,domcache_srp_53614225
2,2,20210829.0,Prajay Engineers Syndicate Ltd.,Prajay Water front Phase 2,Ground,Furnished,15000.0,Residential House,Owner,domcache_srp_53309987
2,2,20210829.0,,,1,Unfurnished,15000.0,Apartment,Owner,domcache_srp_55797717
2,2,20210820.0,,,3,Unfurnished,16000.0,Apartment,Owner,domcache_srp_56508197
2,2,20210820.0,,Shalom Apartment,4,Furnished,20000.0,Apartment,Owner,domcache_srp_56564487
3,3,20210820.0,,,2,Semi-Furnished,15000.0,Builder Floor Apartment,Owner,domcache_srp_13730840
2,2,20210830.0,,,1,Unfurnished,15000.0,Apartment,Owner,domcache_srp_50957080
6,5,20210904.0,,,,Semi-Furnished,100000.0,Villa,Owner,domcache_srp_14016128
2,2,20210901.0,,,19,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_27920535
2,2,20210816.0,,,1,Unfurnished,8000.0,Builder Floor Apartment,Owner,domcache_srp_56501277
1,1,20210816.0,,,2,Furnished,8000.0,Apartment,Owner,domcache_srp_56504795
3,3,20210825.0,,,1,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_54474143
3,3,20210917.0,,,2,Furnished,20000.0,Apartment,Owner,domcache_srp_57052219
3,3,20210903.0,,,,Semi-Furnished,18000.0,Apartment,Owner,domcache_srp_9040325
1,1,20210827.0,,,2,Unfurnished,5500.0,Penthouse,Owner,domcache_srp_40572457
2,3,20210822.0,,,,Unfurnished,10000.0,Residential House,Owner,domcache_srp_12794381
2,2,20210824.0,,,1,Furnished,11000.0,Apartment,Owner,domcache_srp_56641993
2,2,20210903.0,,,Ground,Unfurnished,10000.0,Residential House,Owner,domcache_srp_56758409
2,2,20210829.0,,,2,Semi-Furnished,9800.0,Residential House,Owner,domcache_srp_56708029
